time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.009490533211829424,5.0089599601944726e-14,14.99993841792525,1013.2488854990254,3.367590684866941e-39,3.38684231865039e-39,-3.3856685187358025e-50,1.33096936266645e-25,3.3435191536362063e-09,3.821659880134616e-08,4.6555528330378e-11,5.0089599601944726e-14,0.0,0.0
0.007094289179758739,1.9880191794378315e-14,14.999953966649002,1013.2491668969457,1.3365718478914996e-39,1.3442126790223455e-39,-1.3437468065135673e-50,5.282519008441661e-26,1.327018035094945e-09,1.5167885547842802e-08,1.8477545032334298e-11,1.9880191794378315e-14,0.0,0.0
0.007094289179758739,1.9880191794378315e-14,14.999953966649002,1013.2491668969457,1.3365718478914996e-39,1.3442126790223455e-39,-1.3437468065135673e-50,5.282519008441661e-26,1.327018035094945e-09,1.5167885547842802e-08,1.8477545032334298e-11,1.9880191794378315e-14,0.0,0.0
0.007094289179758739,1.9880191794378315e-14,14.999953966649002,1013.2491668969457,1.3365718478914996e-39,1.3442126790223455e-39,-1.3437468065135673e-50,5.282519008441661e-26,1.327018035094945e-09,1.5167885547842802e-08,1.8477545032334298e-11,1.9880191794378315e-14,0.0,0.0
0.013306913709358159,-1.193454602894197e-13,14.999913654234547,1013.2484373303408,-8.023754702487241e-39,-8.069624406247462e-39,8.066827664165126e-50,-3.171220222977704e-25,-7.966400920515873e-09,-9.105637918626251e-08,-1.1092504235929973e-10,-1.193454602894197e-13,0.0,0.0
0.013306913709358159,-1.193454602894197e-13,14.999913654234547,1013.2484373303408,-8.023754702487241e-39,-8.069624406247462e-39,8.066827664165126e-50,-3.171220222977704e-25,-7.966400920515873e-09,-9.105637918626251e-08,-1.1092504235929973e-10,-1.193454602894197e-13,0.0,0.0
0.013306913709358159,-1.193454602894197e-13,14.999913654234547,1013.2484373303408,-8.023754702487241e-39,-8.069624406247462e-39,8.066827664165126e-50,-3.171220222977704e-25,-7.966400920515873e-09,-9.105637918626251e-08,-1.1092504235929973e-10,-1.193454602894197e-13,0.0,0.0
0.01671382649939329,-1.0627851956964448e-13,14.99989154749369,1013.2480372466426,-7.145246824657947e-39,-7.186094329011386e-39,7.183603797679833e-50,-2.824008468441653e-25,-7.0941726151751934e-09,-8.108676403626975e-08,-9.878003953026452e-11,-1.0627851956964448e-13,0.0,0.0
0.01671382649939329,-1.0627851956964448e-13,14.99989154749369,1013.2480372466426,-7.145246824657947e-39,-7.186094329011386e-39,7.183603797679833e-50,-2.824008468441653e-25,-7.0941726151751934e-09,-8.108676403626975e-08,-9.878003953026452e-11,-1.0627851956964448e-13,0.0,0.0
0.013476575690506698,-1.311289277580642e-13,14.999912553333616,1013.24841740644,-8.815972959334703e-39,-8.866371567342678e-39,8.863298691427805e-50,-3.484327820390675e-25,-8.75295640290652e-09,-1.0004674948901131e-07,-1.218771273814621e-10,-1.311289277580642e-13,0.0,0.0
