Tempo,Empuxo,Pressao
136302,-17.064936,0.000000
136328,-3.974026,0.000000
136353,-19.402597,0.000000
136382,-23.844156,0.000000
136410,9.116883,0.000000
136435,-15.662338,0.000000
136461,-5.493507,0.000000
136487,15.545455,0.000000
136512,-16.597403,0.000000
136538,-7.012987,0.000000
136563,10.753247,0.000000
136589,-24.662338,0.000000
136614,-9.935065,0.000000
136640,3.506494,0.000000
136665,-1.753247,0.000000
136691,-20.922079,0.000000
136718,-3.389611,0.000000
136744,-16.129871,0.000000
136769,-35.766235,0.000000
136794,-0.116883,0.000000
136820,-12.623377,0.000000
136845,-8.181819,0.000000
136870,-12.974027,0.000000
136896,-5.493507,0.000000
136921,-1.051948,0.000000
136946,-0.818182,0.000000
136972,-15.311689,0.000000
136997,14.844156,0.000000
137023,6.077922,0.000000
137048,-2.688312,0.000000
137073,-14.259741,0.000000
137098,-0.233766,0.000000
137124,-15.194806,0.000000
137149,0.818182,0.000000
137179,-20.454546,0.000000
137208,15.194806,0.000000
137233,-0.350649,0.000000
137259,6.428572,0.000000
137284,-8.064936,0.000000
137309,2.922078,0.000000
137335,-22.324677,0.000000
137360,-16.480520,0.000000
137386,-22.207792,0.000000
137411,12.038961,0.000000
137436,3.857143,0.000000
137462,-19.168833,0.000000
137487,-7.831169,0.000000
137513,-2.922078,0.000000
137538,-7.129870,0.000000
137563,7.129870,0.000000
137589,10.636364,0.000000
137614,-8.181819,0.000000
137639,-6.896104,0.000000
137665,-1.987013,0.000000
137690,12.506494,0.000000
137718,7.012987,0.000000
137743,-21.623377,0.000000
137769,4.792208,0.000000
137794,-13.792209,0.000000
137820,0.000000,0.000000
137845,21.857143,0.000000
137871,0.350649,0.000000
137896,-17.181818,0.000000
137922,-22.675325,0.000000
137950,5.493507,0.000000
137978,-14.961040,0.000000
138004,13.441559,0.000000
138029,0.701299,0.000000
138054,-2.337662,0.000000
138080,-0.350649,0.000000
138105,-11.220779,0.000000
138131,-6.077922,0.000000
138156,-9.350650,0.000000
138182,0.935065,0.000000
138208,-6.311688,0.000000
138232,-17.883118,0.000000
138257,-24.662338,0.000000
138283,-13.090910,0.000000
138308,-8.649351,0.000000
138334,-18.701300,0.000000
138359,-9.233767,0.000000
138385,-1.519481,0.000000
138410,-36.818184,0.000000
138435,-3.038961,0.000000
138461,-5.961039,0.000000
138486,-0.116883,0.000000
138512,-13.207792,0.000000
138537,6.311688,0.000000
138563,-6.662338,0.000000
138588,-24.779222,0.000000
138614,-9.350650,0.000000
138640,12.389611,0.000000
138665,-15.545455,0.000000
138690,-3.389611,0.000000
138718,-9.233767,0.000000
138748,-25.129871,0.000000
138775,-20.571430,0.000000
138800,7.948052,0.000000
138826,-12.857143,0.000000
138851,-8.766234,0.000000
138877,5.610390,0.000000
138902,-15.779222,0.000000
138928,6.545455,0.000000
138953,-9.584416,0.000000
138979,-5.142858,0.000000
139004,-14.025974,0.000000
139030,-12.740260,0.000000
139055,3.974026,0.000000
139081,-14.493507,0.000000
139106,-18.701300,0.000000
139132,-5.727273,0.000000
139157,-15.194806,0.000000
139183,-9.467533,0.000000
139210,9.584416,0.000000
139236,-14.610390,0.000000
139261,-22.792210,0.000000
139286,-24.311689,0.000000
139312,-20.337664,0.000000
139337,-16.948053,0.000000
139363,-0.584416,0.000000
139388,17.883118,0.000000
139414,-9.584416,0.000000
139439,-5.727273,0.000000
139465,-13.441559,0.000000
139490,-27.000002,0.000000
139520,0.935065,0.000000
139549,-3.389611,0.000000
139575,5.376624,0.000000
139600,-4.675325,0.000000
139626,6.077922,0.000000
139651,-1.870130,0.000000
139677,-5.025974,0.000000
139702,-12.272728,0.000000
139730,-22.675325,0.000000
139755,-3.389611,0.000000
139781,-19.519482,0.000000
139806,-4.441559,0.000000
139832,9.233767,0.000000
139857,-16.948053,0.000000
139883,3.623377,0.000000
139908,1.051948,0.000000
139934,0.818182,0.000000
139959,-13.792209,0.000000
139985,-5.376624,0.000000
140010,-10.168832,0.000000
140036,-0.584416,0.000000
140061,-36.233768,0.000000
140086,-6.428572,0.000000
140112,0.935065,0.000000
140137,-13.675325,0.000000
140163,-19.285715,0.000000
140189,-14.025974,0.000000
140214,-0.818182,0.000000
140238,-17.649351,0.000000
140264,-18.935066,0.000000
140289,-12.623377,0.000000
140319,15.779222,0.000000
140346,-11.454546,0.000000
140371,1.753247,0.000000
140397,-14.025974,0.000000
140422,-20.571430,0.000000
140448,-20.220779,0.000000
140473,-19.870131,0.000000
140499,-15.428572,0.000000
140524,16.363638,0.000000
140550,-17.532469,0.000000
140575,-15.662338,0.000000
140601,6.662338,0.000000
140626,0.701299,0.000000
140652,-7.129870,0.000000
140677,-19.168833,0.000000
140703,-12.038961,0.000000
140730,-18.701300,0.000000
140756,5.844156,0.000000
140781,-10.051949,0.000000
140806,8.181819,0.000000
140832,-3.857143,0.000000
140857,0.818182,0.000000
140882,4.909091,0.000000
140908,3.038961,0.000000
140933,-5.493507,0.000000
140959,-17.064936,0.000000
140984,-6.194806,0.000000
141009,14.493507,0.000000
141035,-23.493507,0.000000
141060,18.467533,0.000000
141088,1.168831,0.000000
141116,5.025974,0.000000
141142,5.376624,0.000000
141167,-8.415585,0.000000
141192,-4.324676,0.000000
141217,10.987014,0.000000
141254,-11.220779,0.000000
141279,9.701299,0.000000
141305,-13.558442,0.000000
141330,15.896105,0.000000
141356,-9.233767,0.000000
141381,19.987013,0.000000
141406,7.012987,0.000000
141432,1.753247,0.000000
141457,-7.246754,0.000000
141482,-6.194806,0.000000
141508,16.363638,0.000000
141533,-5.025974,0.000000
141558,1.519481,0.000000
141583,-24.779222,0.000000
141609,-0.935065,0.000000
141634,-25.363638,0.000000
141659,5.259740,0.000000
141685,-5.493507,0.000000
141710,-1.519481,0.000000
141737,-19.987013,0.000000
141763,14.844156,0.000000
141788,-8.064936,0.000000
141814,-16.246754,0.000000
141842,-12.740260,0.000000
141870,1.519481,0.000000
141896,-32.493507,0.000000
141921,10.870131,0.000000
141946,2.220779,0.000000
141972,-4.324676,0.000000
141997,3.272727,0.000000
142023,-6.311688,0.000000
142048,-17.766235,0.000000
142074,-26.415585,0.000000
142099,17.298702,0.000000
142125,0.584416,0.000000
142150,-10.285715,0.000000
142176,-11.220779,0.000000
142201,7.246754,0.000000
142227,-18.701300,0.000000
142254,6.662338,0.000000
142280,-15.662338,0.000000
142305,-18.467533,0.000000
142331,9.350650,0.000000
142356,17.532469,0.000000
142382,-0.935065,0.000000
142407,-5.610390,0.000000
142432,-2.337662,0.000000
142458,-2.337662,0.000000
142483,-12.506494,0.000000
142509,-14.961040,0.000000
142534,7.480520,0.000000
142560,-1.870130,0.000000
142585,-21.623377,0.000000
142611,-15.779222,0.000000
142641,-1.636364,0.000000
142667,-3.857143,0.000000
142693,9.467533,0.000000
142718,-16.363638,0.000000
142744,-14.493507,0.000000
142768,15.896105,0.000000
142793,9.818182,0.000000
142819,-22.324677,0.000000
142844,3.857143,0.000000
142869,10.285715,0.000000
142895,-16.831169,0.000000
142920,-11.805195,0.000000
142946,3.974026,0.000000
142971,-12.506494,0.000000
142997,-27.350651,0.000000
143022,-1.753247,0.000000
143048,10.051949,0.000000
143073,-6.311688,0.000000
143099,-21.155846,0.000000
143124,-18.350651,0.000000
143149,-16.246754,0.000000
143175,-34.597404,0.000000
143200,-21.389610,0.000000
143226,6.779221,0.000000
143253,0.701299,0.000000
143279,1.285714,0.000000
143304,0.000000,0.000000
143330,10.753247,0.000000
143355,-11.103896,0.000000
143381,-7.714286,0.000000
143409,8.064936,0.000000
143437,-5.727273,0.000000
143463,1.636364,0.000000
143488,-15.545455,0.000000
143513,-10.051949,0.000000
143539,7.714286,0.000000
143564,-15.194806,0.000000
143590,-14.610390,0.000000
143615,-24.077923,0.000000
143641,-8.064936,0.000000
143666,-13.675325,0.000000
143692,-5.259740,0.000000
143717,17.298702,0.000000
143748,-33.662338,0.000000
144210,-4.441559,0.000000
144505,17.415585,0.000000
144807,-23.493507,0.000000
145080,-13.090910,0.000000
145288,-18.350651,0.000000
145578,-3.506494,0.000000
145835,-3.740260,0.000000
146131,5.025974,0.000000
146401,-1.168831,0.000000
146677,-66.389610,0.000000
146960,1.402597,0.000000
147216,-10.402597,0.000000
147498,-48.857143,0.000000
147774,-36.935066,0.000000
147932,20.220779,0.000000
147958,11.688313,0.000000
147984,-18.000000,0.000000
148009,-12.506494,0.000000
148035,-19.870131,0.000000
148062,-4.207792,0.000000
148088,-18.350651,0.000000
148113,-5.376624,0.000000
148139,-3.389611,0.000000
148164,6.428572,0.000000
148190,14.025974,0.000000
148215,4.675325,0.000000
148241,-9.584416,0.000000
148266,3.857143,0.000000
148292,-12.623377,0.000000
148317,-5.376624,0.000000
148343,-23.493507,0.000000
148368,-41.259743,0.000000
148394,-9.701299,0.000000
148419,-21.857143,0.000000
148445,-31.675325,0.000000
148470,-9.467533,0.000000
148495,5.259740,0.000000
148521,-0.701299,0.000000
148546,-21.155846,0.000000
148574,18.818182,0.000000
148599,-18.233767,0.000000
148624,-5.844156,0.000000
148649,-5.142858,0.000000
148675,-33.545456,0.000000
148702,-20.688313,0.000000
148728,-10.987014,0.000000
148753,-2.454545,0.000000
148779,0.233766,0.000000
148804,-20.337664,0.000000
148829,-6.077922,0.000000
148854,-13.675325,0.000000
148880,-32.025974,0.000000
148905,0.701299,0.000000
148930,-2.220779,0.000000
148956,-9.350650,0.000000
148981,-25.714287,0.000000
149006,-9.818182,0.000000
149031,-14.259741,0.000000
149059,0.701299,0.000000
149084,-14.025974,0.000000
149110,4.558442,0.000000
149135,-7.597403,0.000000
149160,-13.909091,0.000000
149185,10.753247,0.000000
149211,-7.714286,0.000000
149236,-5.493507,0.000000
149261,-1.051948,0.000000
149287,-1.402597,0.000000
149312,-8.766234,0.000000
149337,-13.558442,0.000000
149362,-29.337664,0.000000
149387,-12.623377,0.000000
149413,2.103896,0.000000
149438,-18.701300,0.000000
149463,-18.116884,0.000000
149490,-10.519481,0.000000
149516,-15.077923,0.000000
149543,-9.701299,0.000000
149569,8.532468,0.000000
149594,-13.909091,0.000000
149619,-20.454546,0.000000
149645,-14.142858,0.000000
149670,-25.597404,0.000000
149696,-25.831169,0.000000
149721,10.987014,0.000000
149747,-11.103896,0.000000
149772,-12.506494,0.000000
149797,-26.883118,0.000000
149823,-2.337662,0.000000
149848,-19.402597,0.000000
149874,-6.194806,0.000000
149899,6.428572,0.000000
149925,-1.051948,0.000000
149950,-17.298702,0.000000
149975,-7.714286,0.000000
150001,1.636364,0.000000
150026,-18.116884,0.000000
150054,-30.974028,0.000000
150079,-10.870131,0.000000
150105,-22.324677,0.000000
150130,-19.285715,0.000000
150155,2.220779,0.000000
150181,6.545455,0.000000
150206,-24.662338,0.000000
150232,-30.038961,0.000000
150259,3.974026,0.000000
150285,-5.493507,0.000000
150310,-20.454546,0.000000
150336,4.909091,0.000000
150361,3.155844,0.000000
150386,-17.532469,0.000000
150412,-7.831169,0.000000
150437,-10.753247,0.000000
150463,-0.350649,0.000000
150488,-33.077923,0.000000
150513,-12.506494,0.000000
150541,-4.441559,0.000000
150566,-17.883118,0.000000
150592,-10.168832,0.000000
150617,-9.818182,0.000000
150642,-2.688312,0.000000
150668,-24.428572,0.000000
150693,-13.207792,0.000000
150719,-19.051949,0.000000
150744,5.727273,0.000000
150770,3.857143,0.000000
150795,1.870130,0.000000
150821,-16.012987,0.000000
150846,-7.363636,0.000000
150871,1.519481,0.000000
150897,-8.181819,0.000000
150922,-12.623377,0.000000
150947,-23.025974,0.000000
150973,8.766234,0.000000
150998,1.519481,0.000000
151024,-7.714286,0.000000
151053,14.142858,0.000000
151079,13.441559,0.000000
151104,-13.909091,0.000000
151130,-0.116883,0.000000
151155,-6.779221,0.000000
151180,-25.948053,0.000000
151206,7.714286,0.000000
151231,-17.181818,0.000000
151256,-11.922078,0.000000
151282,-2.454545,0.000000
151307,-19.519482,0.000000
151333,-18.350651,0.000000
151358,-32.376625,0.000000
151383,-5.844156,0.000000
151409,0.350649,0.000000
151434,-18.000000,0.000000
151459,-0.584416,0.000000
151485,-15.428572,0.000000
151510,-15.428572,0.000000
151538,-21.389610,0.000000
151563,-1.987013,0.000000
151589,-15.779222,0.000000
151614,-20.454546,0.000000
151640,-18.350651,0.000000
151665,-17.649351,0.000000
151690,-35.532471,0.000000
151716,-37.051949,0.000000
151741,9.350650,0.000000
151767,-8.415585,0.000000
151792,-23.961040,0.000000
151819,-9.350650,0.000000
151845,-7.714286,0.000000
151870,-20.220779,0.000000
151896,19.519482,0.000000
151921,3.038961,0.000000
151947,-12.974027,0.000000
151972,-4.792208,0.000000
151998,5.259740,0.000000
152023,-25.012987,0.000000
152051,-30.389612,0.000000
152076,-4.558442,0.000000
152101,-1.051948,0.000000
152127,-15.896105,0.000000
152152,-34.597404,0.000000
152177,4.792208,0.000000
152203,-7.480520,0.000000
152228,-5.025974,0.000000
152254,-36.467533,0.000000
152279,2.571429,0.000000
152305,1.519481,0.000000
152330,-7.714286,0.000000
152355,-9.467533,0.000000
152381,0.584416,0.000000
152406,-26.883118,0.000000
152432,4.324676,0.000000
152457,11.922078,0.000000
152482,-5.727273,0.000000
152508,-16.948053,0.000000
152535,-8.532468,0.000000
152561,2.688312,0.000000
152588,-7.948052,0.000000
152613,10.168832,0.000000
152638,-8.532468,0.000000
152664,2.571429,0.000000
152689,-28.285715,0.000000
152714,-15.896105,0.000000
152739,-27.935066,0.000000
152765,-26.298702,0.000000
152790,-13.324676,0.000000
152815,-12.623377,0.000000
152840,-13.909091,0.000000
152866,-31.324677,0.000000
152891,-0.350649,0.000000
152916,-14.025974,0.000000
152941,-25.129871,0.000000
152967,-2.454545,0.000000
152992,5.961039,0.000000
153017,-7.363636,0.000000
153045,-19.285715,0.000000
153070,-11.337663,0.000000
153095,-5.376624,0.000000
153121,-11.688313,0.000000
153146,-11.103896,0.000000
153171,-20.688313,0.000000
153197,-37.519482,0.000000
153222,-8.649351,0.000000
153247,-8.181819,0.000000
153272,-24.194807,0.000000
153298,-5.142858,0.000000
153323,-30.038961,0.000000
153348,-10.636364,0.000000
153375,-18.467533,0.000000
153401,-15.662338,0.000000
153426,17.532469,0.000000
153451,2.454545,0.000000
153477,-6.311688,0.000000
153502,-4.558442,0.000000
153529,-9.584416,0.000000
153555,-30.038961,0.000000
153580,-28.402599,0.000000
153606,0.584416,0.000000
153631,-30.038961,0.000000
153656,-4.207792,0.000000
153682,-17.298702,0.000000
153707,-29.103897,0.000000
153733,-5.259740,0.000000
153758,-16.597403,0.000000
153783,-9.233767,0.000000
153809,-12.623377,0.000000
153834,-47.454548,0.000000
153860,-46.753250,0.000000
153885,-24.311689,0.000000
153911,-11.454546,0.000000
153936,-33.896107,0.000000
153961,-9.467533,0.000000
153987,-8.298701,0.000000
154014,-27.701300,0.000000
154040,-1.636364,0.000000
154065,-21.740261,0.000000
154091,-9.584416,0.000000
154116,-0.116883,0.000000
154143,1.285714,0.000000
154169,-41.259743,0.000000
154194,-15.311689,0.000000
154220,0.350649,0.000000
154245,-6.779221,0.000000
154270,-24.779222,0.000000
154296,-32.727276,0.000000
154321,-15.428572,0.000000
154347,-21.740261,0.000000
154372,-26.181820,0.000000
154398,10.870131,0.000000
154423,-18.701300,0.000000
154448,-6.662338,0.000000
154474,-27.818182,0.000000
154499,-10.870131,0.000000
154527,-23.493507,0.000000
154552,-16.246754,0.000000
154578,-0.584416,0.000000
154603,-19.987013,0.000000
154628,-19.987013,0.000000
154654,-9.701299,0.000000
154679,-4.792208,0.000000
154705,-3.740260,0.000000
154730,-13.675325,0.000000
154756,-13.324676,0.000000
154781,-17.766235,0.000000
154806,-13.441559,0.000000
154832,-25.597404,0.000000
154857,-11.571429,0.000000
154882,-18.116884,0.000000
154910,-11.454546,0.000000
154935,-34.597404,0.000000
154961,-14.493507,0.000000
154986,-5.961039,0.000000
155014,-12.272728,0.000000
155039,-23.610390,0.000000
155065,-17.298702,0.000000
155090,-16.597403,0.000000
155115,-30.155846,0.000000
155141,-18.701300,0.000000
155166,-39.389610,0.000000
155192,3.506494,0.000000
155217,-37.753250,0.000000
155242,-9.350650,0.000000
155268,-10.987014,0.000000
155293,-21.857143,0.000000
155318,-25.480520,0.000000
155344,-21.272728,0.000000
155369,-15.545455,0.000000
155395,-7.129870,0.000000
155420,-14.493507,0.000000
155446,-18.233767,0.000000
155471,-23.259741,0.000000
155499,-18.584415,0.000000
155524,0.818182,0.000000
155550,-3.389611,0.000000
155575,-13.909091,0.000000
155600,-4.792208,0.000000
155626,-5.142858,0.000000
155651,-6.077922,0.000000
155679,-5.259740,0.000000
155704,5.376624,0.000000
155730,-27.701300,0.000000
155755,-29.454546,0.000000
155780,-11.454546,0.000000
155806,-26.883118,0.000000
155831,-28.402599,0.000000
155857,-7.129870,0.000000
155882,-28.168833,0.000000
155908,-18.584415,0.000000
155933,-23.844156,0.000000
155958,-31.441559,0.000000
155986,4.558442,0.000000
156011,-13.558442,0.000000
156037,-18.584415,0.000000
156062,-22.909092,0.000000
156088,-40.909092,0.000000
156113,-14.259741,0.000000
156138,4.090909,0.000000
156164,-25.480520,0.000000
156189,-31.090910,0.000000
156215,-17.649351,0.000000
156240,-3.623377,0.000000
156265,1.051948,0.000000
156291,-25.363638,0.000000
156316,-10.285715,0.000000
156342,-29.922079,0.000000
156367,-27.935066,0.000000
156393,-10.051949,0.000000
156418,-8.766234,0.000000
156443,7.363636,0.000000
156471,-13.558442,0.000000
156498,-7.246754,0.000000
156524,-38.922081,0.000000
156549,-20.922079,0.000000
156574,-6.662338,0.000000
156599,-19.168833,0.000000
156624,-19.753248,0.000000
156650,-29.220779,0.000000
156675,-21.155846,0.000000
156700,5.961039,0.000000
156726,-14.610390,0.000000
156751,-24.545456,0.000000
156776,-2.454545,0.000000
156801,-22.207792,0.000000
156827,-3.974026,0.000000
156852,-8.181819,0.000000
156877,-11.688313,0.000000
156902,-24.896105,0.000000
156928,-22.675325,0.000000
156953,-5.961039,0.000000
156980,-15.545455,0.000000
157006,-24.311689,0.000000
157031,-18.818182,0.000000
157056,-6.311688,0.000000
157082,-16.948053,0.000000
157107,-29.337664,0.000000
157132,2.571429,0.000000
157157,-33.077923,0.000000
157183,-31.558443,0.000000
157208,-36.000000,0.000000
157235,-11.337663,0.000000
157261,-36.584415,0.000000
157286,-22.090910,0.000000
157311,1.402597,0.000000
157336,-21.155846,0.000000
157361,-27.701300,0.000000
157387,-21.740261,0.000000
157412,-3.155844,0.000000
157437,0.467532,0.000000
157465,-14.493507,0.000000
157490,-18.116884,0.000000
157516,-21.272728,0.000000
157541,-23.493507,0.000000
157567,-12.506494,0.000000
157592,-42.545456,0.000000
157617,-47.337666,0.000000
157643,-21.389610,0.000000
157668,-7.831169,0.000000
157694,-35.415585,0.000000
157719,-28.402599,0.000000
157744,-9.935065,0.000000
157770,8.532468,0.000000
157795,-22.090910,0.000000
157821,-23.844156,0.000000
157846,-9.818182,0.000000
157871,-16.597403,0.000000
157897,-31.324677,0.000000
157922,-58.792210,0.000000
157950,-17.766235,0.000000
157975,-15.077923,0.000000
158003,-13.090910,0.000000
158028,-23.259741,0.000000
158054,-13.558442,0.000000
158079,-23.493507,0.000000
158104,-11.220779,0.000000
158130,-38.220779,0.000000
158155,-28.402599,0.000000
158181,5.259740,0.000000
158206,-14.259741,0.000000
158231,-29.337664,0.000000
158257,-2.688312,0.000000
158282,-27.935066,0.000000
158308,-23.376625,0.000000
158333,-14.610390,0.000000
158359,-21.389610,0.000000
158384,-24.311689,0.000000
158410,-18.935066,0.000000
158437,-30.623379,0.000000
158463,-25.597404,0.000000
158488,-39.389610,0.000000
158513,-18.350651,0.000000
158539,-6.779221,0.000000
158564,-30.974028,0.000000
158589,-4.909091,0.000000
158615,-13.324676,0.000000
158640,-25.246754,0.000000
158666,-14.025974,0.000000
158691,-26.298702,0.000000
158716,-3.974026,0.000000
158742,-10.987014,0.000000
158767,-10.987014,0.000000
158795,-31.909092,0.000000
158820,-23.376625,0.000000
158845,-28.051949,0.000000
158871,-25.129871,0.000000
158896,1.051948,0.000000
158924,-32.961040,0.000000
158949,-43.129871,0.000000
158974,5.025974,0.000000
159000,-11.805195,0.000000
159025,-31.324677,0.000000
159051,-19.051949,0.000000
159076,-23.961040,0.000000
159101,-17.883118,0.000000
159127,-7.597403,0.000000
159152,1.636364,0.000000
159178,-32.844158,0.000000
159203,-23.961040,0.000000
159229,-18.701300,0.000000
159254,-7.831169,0.000000
159279,-18.116884,0.000000
159305,-33.311691,0.000000
159330,-7.012987,0.000000
159355,-13.675325,0.000000
159381,-37.753250,0.000000
159406,-29.688313,0.000000
159434,-3.389611,0.000000
159459,-9.350650,0.000000
159484,-19.870131,0.000000
159510,-18.116884,0.000000
159535,2.454545,0.000000
159562,-18.701300,0.000000
159588,-27.350651,0.000000
159613,-18.350651,0.000000
159639,-27.233767,0.000000
159664,-27.818182,0.000000
159690,-15.896105,0.000000
159715,-13.675325,0.000000
159741,-27.584417,0.000000
159766,-18.584415,0.000000
159791,-30.038961,0.000000
159817,-19.753248,0.000000
159842,-18.350651,0.000000
159868,-17.649351,0.000000
159893,-13.909091,0.000000
159921,-24.896105,0.000000
159946,-14.259741,0.000000
159972,-25.714287,0.000000
159997,-35.181820,0.000000
160023,-29.220779,0.000000
160048,10.636364,0.000000
160074,-8.649351,0.000000
160099,-11.688313,0.000000
160125,-12.740260,0.000000
160150,-26.415585,0.000000
160175,-15.662338,0.000000
160201,-26.415585,0.000000
160226,-21.740261,0.000000
160252,-35.532471,0.000000
160277,-26.649351,0.000000
160308,-14.493507,0.000000
160529,-28.987015,0.000000
160556,-29.220779,0.000000
160581,-10.753247,0.000000
160609,-28.168833,0.000000
160634,-28.987015,0.000000
160659,-25.831169,0.000000
160685,10.753247,0.000000
160710,-17.064936,0.000000
160735,-22.792210,0.000000
160761,-23.259741,0.000000
160786,-22.090910,0.000000
160811,-39.857143,0.000000
160837,-18.350651,0.000000
160862,-25.831169,0.000000
160887,-21.740261,0.000000
160913,-22.675325,0.000000
160938,6.428572,0.000000
160963,-20.220779,0.000000
160989,-28.168833,0.000000
161014,-36.818184,0.000000
161039,-1.987013,0.000000
161065,-17.298702,0.000000
161092,-25.129871,0.000000
161118,-8.298701,0.000000
161143,-24.545456,0.000000
161169,-28.636364,0.000000
161194,-28.285715,0.000000
161219,-8.181819,0.000000
161245,-26.415585,0.000000
161270,-30.155846,0.000000
161295,-7.129870,0.000000
161323,-14.844156,0.000000
161349,-18.233767,0.000000
161374,-22.090910,0.000000
161399,-0.818182,0.000000
161424,-33.428574,0.000000
161450,-12.740260,0.000000
161475,-14.610390,0.000000
161500,-33.779221,0.000000
161526,-33.428574,0.000000
161551,-12.974027,0.000000
161578,-12.740260,0.000000
161604,-38.454548,0.000000
161629,4.324676,0.000000
161654,-11.571429,0.000000
161680,-39.272728,0.000000
161705,-34.246754,0.000000
161731,-1.402597,0.000000
161756,-10.168832,0.000000
161781,-15.662338,0.000000
161807,-39.038963,0.000000
161832,-3.740260,0.000000
161858,-8.181819,0.000000
161883,-29.454546,0.000000
161908,4.792208,0.000000
161934,-25.597404,0.000000
161959,-19.285715,0.000000
161985,-20.805195,0.000000
162010,-15.545455,0.000000
162036,-14.961040,0.000000
162063,-21.974028,0.000000
162091,-11.337663,0.000000
162116,-23.961040,0.000000
162142,-20.103897,0.000000
162167,-17.649351,0.000000
162192,-9.701299,0.000000
162218,-21.038961,0.000000
162243,-7.597403,0.000000
162268,-33.311691,0.000000
162294,-14.376624,0.000000
162319,-6.896104,0.000000
162345,-35.298702,0.000000
162370,-16.948053,0.000000
162395,-20.805195,0.000000
162421,-19.168833,0.000000
162446,-1.870130,0.000000
162472,-7.012987,0.000000
162497,8.766234,0.000000
162523,-7.480520,0.000000
162548,-20.220779,0.000000
162572,-14.376624,0.000000
162598,-43.246754,0.000000
162623,-12.389611,0.000000
162648,-15.779222,0.000000
162674,-40.090912,0.000000
162699,-43.129871,0.000000
162725,-13.090910,0.000000
162750,-33.896107,0.000000
162775,2.103896,0.000000
162801,-19.636364,0.000000
162826,-17.649351,0.000000
162852,-20.103897,0.000000
162879,-36.818184,0.000000
162905,-20.103897,0.000000
162930,-16.714287,0.000000
162956,-30.974028,0.000000
162981,-23.493507,0.000000
163006,-22.792210,0.000000
163032,-25.363638,0.000000
163059,-23.844156,0.000000
163085,-3.389611,0.000000
163110,-38.454548,0.000000
163135,-22.792210,0.000000
163161,-25.714287,0.000000
163186,-31.324677,0.000000
163212,-28.519482,0.000000
163237,-11.805195,0.000000
163262,-9.350650,0.000000
163288,-31.441559,0.000000
163313,-28.402599,0.000000
163339,4.792208,0.000000
163364,-23.493507,0.000000
163390,-17.532469,0.000000
163415,-23.961040,0.000000
163440,-31.675325,0.000000
163466,-14.961040,0.000000
163491,-13.207792,0.000000
163517,-11.805195,0.000000
163544,-31.324677,0.000000
163569,-42.779221,0.000000
163595,-7.714286,0.000000
163620,-5.727273,0.000000
163648,-16.714287,0.000000
163673,-17.532469,0.000000
163699,-16.129871,0.000000
163724,-36.701302,0.000000
163750,-19.285715,0.000000
163775,-11.103896,0.000000
163801,-14.610390,0.000000
163826,-19.636364,0.000000
163851,5.727273,0.000000
163877,2.103896,0.000000
163902,-10.051949,0.000000
163928,-34.363636,0.000000
163953,-12.740260,0.000000
163979,-16.246754,0.000000
164004,-43.480522,0.000000
164032,-21.272728,0.000000
164057,-23.376625,0.000000
164083,-15.077923,0.000000
164108,-12.974027,0.000000
164133,-32.610390,0.000000
164159,-36.818184,0.000000
164184,-10.636364,0.000000
164210,-37.519482,0.000000
164235,-15.428572,0.000000
164260,-36.233768,0.000000
164286,-18.935066,0.000000
164311,-28.636364,0.000000
164337,-30.272728,0.000000
164362,-21.623377,0.000000
164387,-18.818182,0.000000
164415,-25.246754,0.000000
164440,-28.636364,0.000000
164466,-35.298702,0.000000
164491,-12.974027,0.000000
164519,-33.662338,0.000000
164544,-3.974026,0.000000
164569,-30.740261,0.000000
164595,-12.623377,0.000000
164620,-10.870131,0.000000
164645,-19.636364,0.000000
164670,-20.220779,0.000000
164696,-33.896107,0.000000
164721,-11.922078,0.000000
164746,-32.376625,0.000000
164771,-27.701300,0.000000
164797,-28.870131,0.000000
164822,-19.753248,0.000000
164847,-50.493507,0.000000
164872,-30.155846,0.000000
164898,-20.337664,0.000000
164923,-8.532468,0.000000
164948,-31.324677,0.000000
164974,-25.948053,0.000000
165001,-49.090912,0.000000
165026,-22.324677,0.000000
165052,-39.038963,0.000000
165077,-21.623377,0.000000
165102,-12.389611,0.000000
165127,-11.454546,0.000000
165153,-13.558442,0.000000
165178,-17.064936,0.000000
165205,-9.584416,0.000000
165231,-30.506495,0.000000
165256,-30.974028,0.000000
165281,-6.077922,0.000000
165307,36.000000,0.000000
165332,44.298702,0.000000
165357,65.454552,0.000000
165382,56.688313,0.000000
165408,102.740265,0.000000
165433,184.441559,0.000000
165458,344.220795,0.000000
165486,929.454590,0.000000
165511,8211.039062,0.000000
165536,22275.468750,0.000000
165562,41189.378906,0.000000
165587,48539.105469,0.000000
165613,66794.609375,0.000000
165638,83933.765625,0.000000
165664,94220.304688,0.000000
165689,101414.460937,0.000000
165714,107012.226563,0.000000
165740,114752.929687,0.000000
165765,125407.171875,0.000000
165791,139238.890625,0.000000
165816,148548.750000,0.000000
165841,155212.953125,0.000000
165867,158966.187500,0.000000
165892,162609.203125,0.000000
165918,164593.406250,0.000000
165942,167430.156250,0.000000
165969,170422.015625,0.000000
165995,171677.000000,0.000000
166020,172061.187500,0.000000
166046,173645.890625,0.000000
166071,175132.531250,0.000000
166097,175932.468750,0.000000
166122,176792.968750,0.000000
166147,177597.125000,0.000000
166173,178454.468750,0.000000
